coadd_object_id,ra,dec,flags_g,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i
1083295694,9.255307,-33.447095,0,19.510393142700195,18.109024047851562,17.245737075805664,0.0028177243657410145,0.0011752791469916701,0.0008712326525710523
1083296257,9.249939,-33.446278,0,27.95318031311035,25.51580238342285,24.743793487548828,3.8070857524871826,0.555838406085968,0.4758453071117401
1083296145,9.252005,-33.445032,0,25.175209045410156,24.670642852783203,25.588083267211914,0.2312914878129959,0.19974346458911896,0.810560405254364
1083295875,9.241542,-33.442248,0,24.686704635620117,24.51811981201172,24.501562118530273,0.1468198448419571,0.1668960154056549,0.3005693256855011
1083295686,9.236679,-33.440313,0,24.39649772644043,24.00387191772461,24.519256591796875,0.13483019173145294,0.12736427783966064,0.3594095706939697
1083295617,9.245883,-33.439587,0,26.80150032043457,24.22260284423828,23.866012573242188,1.027981162071228,0.1299537718296051,0.16436775028705597
1083295935,9.255674,-33.442859,0,23.86183738708496,22.735591888427734,22.22555160522461,0.08957020938396454,0.04284331947565079,0.046764254570007324
1083295853,9.252857,-33.441938,0,26.404359817504883,26.377578735351562,25.328771591186523,0.48594924807548523,0.6405224204063416,0.4459105134010315
1083295645,9.257964,-33.43987,0,27.650917053222656,25.988595962524414,25.62335968017578,1.6366634368896484,0.4950028955936432,0.6035308837890625
1083295343,9.25024,-33.436896,0,26.401277542114258,24.999723434448242,25.06546401977539,0.6849998235702515,0.2555479109287262,0.4775755703449249
1083295179,9.258059,-33.435282,0,25.500396728515625,26.151885986328125,25.1779842376709,0.20794638991355896,0.5138036608695984,0.36844995617866516
1083298110,9.265609,-33.468829,0,25.129371643066406,24.198881149291992,24.425064086914062,0.3460836112499237,0.20026351511478424,0.43534934520721436
1083297825,9.267538,-33.465147,0,26.447904586791992,26.323144912719727,26.081649780273438,0.5688984394073486,0.6907011866569519,0.9762639403343201
1083297722,9.271833,-33.464055,0,22.806121826171875,21.831682205200195,21.477794647216797,0.03977855667471886,0.022197548300027847,0.02804430201649666
1083297252,9.267327,-33.458354,0,25.038095474243164,25.18987464904785,25.571006774902344,0.15259645879268646,0.24053360521793365,0.5955809354782104
1083297120,9.268114,-33.456832,0,26.05522918701172,25.861740112304688,24.719669342041016,0.4450785219669342,0.5235850811004639,0.31225085258483887
1083296966,9.274521,-33.454926,0,23.724449157714844,22.965721130371094,22.598634719848633,0.08011879026889801,0.05479947105050087,0.06799066811800003
1083297255,9.280388,-33.458357,0,25.717979431152344,25.349576950073242,25.113367080688477,0.347879022359848,0.3337765038013458,0.45578962564468384
1083297105,9.287772,-33.456777,2,21.940839767456055,21.61922836303711,21.426223754882812,0.01942279376089573,0.02012457326054573,0.028684724122285843
1083296879,9.277644,-33.453961,0,25.990402221679688,25.962993621826172,25.130020141601562,0.48280131816864014,0.5860557556152344,0.4957210123538971
1083296742,9.284686,-33.452415,0,24.62638282775879,24.1328067779541,25.377023696899414,0.20256048440933228,0.16894136369228363,0.9241943359375
1083298058,9.300542,-33.468092,0,24.67679214477539,24.464157104492188,26.082130432128906,0.1748274266719818,0.19504955410957336,1.52802312374115
1083297819,9.29126,-33.465151,3,19.873401641845703,19.952045440673828,21.33517837524414,0.0023748555686324835,0.00483666779473424,0.02032739669084549
1083297577,9.31301,-33.462427,0,25.59079933166504,24.30075454711914,24.108190536499023,0.2971632182598114,0.12507304549217224,0.18279626965522766
1083297292,9.316583,-33.458848,0,28.269161224365234,26.262699127197266,25.39264678955078,3.7625763416290283,0.8257117867469788,0.6198861598968506
1083296893,9.299728,-33.454057,0,22.387481689453125,22.50466537475586,22.79523277282715,0.024537088349461555,0.03676478564739227,0.08549995720386505
1083297208,9.305645,-33.457675,0,25.96853256225586,25.973934173583984,25.44382095336914,0.7069444060325623,1.0123440027236938,1.0480461120605469
1083297117,9.312265,-33.456758,0,24.370285034179688,23.061614990234375,22.46586036682129,0.14589722454547882,0.05964680761098862,0.05996853485703468
